ORDERNUMBER;QUANTITYORDERED;PRICEEACH;ORDERLINENUMBER;SALES;ORDERDATE;STATUS;QTR_ID;MONTH_ID;YEAR_ID;PRODUCTLINE;MSRP;PRODUCTCODE;CUSTOMERNAME;PHONE;ADDRESSLINE1;ADDRESSLINE2;CITY;STATE;POSTALCODE;COUNTRY;TERRITORY;CONTACTLASTNAME;CONTACTFIRSTNAME;DEALSIZE
10367;49;56.3;1;2758.7;15/8/2021;Resolved;1;1;2021;Classic Cars;124;S18_1589;Toys4GrownUps.com;6265557265;78934 Hillside Dr.;;Pasadena;CA;90003;USA;NA;Young;Julie;Small
10358;25;100;13;2528.25;16/8/2021;Shipped;4;12;2021;Classic Cars;143;S18_4027;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Small
10183;40;49.3;6;1972;16/8/2021;Shipped;4;11;2021;Vintage Cars;50;S18_4668;Classic Gift Ideas, Inc;2155554695;782 First Street;;Philadelphia;PA;71270;USA;NA;Cervantes;Francisca;Small
10210;25;100;6;2818;16/8/2021;Shipped;1;1;2021;Planes;118;S700_2834;Osaka Souveniers Co.;+81 06 6342 5555;Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku;;Osaka;Osaka;530-0003;Japan;Japan;Kentary;Mory;Small
10414;19;100;3;2764.88;17/8/2021;On Hold;2;5;2021;Classic Cars;136;S10_4757;Gifts4AllAges.com;6175559555;8616 Spinnaker Dr.;;Boston;MA;51003;USA;NA;Yoshido;Juri;Small
10183;22;100;10;2488.2;17/8/2021;Shipped;4;11;2021;Vintage Cars;104;S18_3136;Classic Gift Ideas, Inc;2155554695;782 First Street;;Philadelphia;PA;71270;USA;NA;Cervantes;Francisca;Small
10292;21;100;12;2844.87;17/8/2021;Shipped;3;9;2021;Classic Cars;169;S18_3232;Land of Toys Inc.;2125557818;897 Long Airport Avenue;;NYC;NY;10022;USA;NA;Yu;Kwai;Small
10319;44;59.06;4;2598.64;17/8/2021;Shipped;4;11;2021;Motorcycles;62;S18_3782;Microscale Inc.;2125551957;5290 North Pendale Street;Suite 200;NYC;NY;10022;USA;NA;Kuo;Kee;Small
10104;35;47.62;11;1666.7;17/8/2021;Shipped;1;1;2021;Trucks and Buses;54;S32_2509;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Small
10287;34;100;17;4300.32;18/8/2021;Shipped;3;8;2021;Classic Cars;148;S18_4721;Vida Sport, Ltd;0897-034555;Grenzacherweg 237;;Gensve;;1203;Switzerland;EMEA;Holz;Michael;Medium
10203;34;64.9;7;2206.6;18/8/2021;Shipped;4;12;2021;Classic Cars;61;S24_3371;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Small
10159;21;81.21;5;1705.41;19/8/2021;Shipped;4;10;2021;Classic Cars;80;S18_3278;Corporate Gift Ideas Co.;6505551386;7734 Strong St.;;San Francisco;CA;;USA;NA;Brown;Julie;Small
10314;44;53.18;11;2339.92;19/8/2021;Shipped;4;10;2021;Classic Cars;57;S24_1444;Heintze Collectables;86 21 3555;Smagsloget 45;;Aaarhus;;8200;Denmark;EMEA;Ibsen;Palle;Small
10104;49;65.87;4;3227.63;19/8/2021;Shipped;1;1;2021;Trains;62;S32_3207;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Medium
10145;40;87.54;16;3501.6;20/8/2021;Shipped;3;8;2021;Planes;109;S24_1785;Toys4GrownUps.com;6265557265;78934 Hillside Dr.;;Pasadena;CA;90003;USA;NA;Young;Julie;Medium
10407;43;86.73;9;3729.39;20/8/2021;On Hold;2;4;2021;Classic Cars;107;S24_3432;The Sharp Gifts Warehouse;4085553659;3086 Ingle Ln.;;San Jose;CA;94217;USA;NA;Frick;Sue;Medium
10119;46;100;11;5004.8;21/8/2021;Shipped;2;4;2021;Classic Cars;136;S10_4757;Salzburg Collectables;6562-9555;Geislweg 14;;Salzburg;;5020;Austria;EMEA;Pipps;Georg;Medium
10165;27;100;2;5559.03;21/8/2021;Shipped;4;10;2021;Classic Cars;173;S12_3891;Dragon Souveniers, Ltd.;+65 221 7555;Bronz Sok., Bronz Apt. 3/6 Tesvikiye;;Singapore;;79903;Singapore;Japan;Natividad;Eric;Medium
10266;24;100;9;2932.08;21/8/2021;Shipped;3;7;2021;Classic Cars;140;S24_3856;L'ordine Souveniers;0522-556555;Strada Provinciale 124;;Reggio Emilia;;42100;Italy;EMEA;Moroni;Maurizio;Small
10221;49;100;1;6804.63;22/8/2021;Shipped;1;2;2021;Ships;122;S24_2011;Petit Auto;(02) 5554 67;Rue Joseph-Bens 532;;Bruxelles;;B-1180;Belgium;EMEA;Dewey;Catherine;Medium
10287;40;88.12;16;3524.8;23/8/2021;Shipped;3;8;2021;Classic Cars;80;S24_4620;Vida Sport, Ltd;0897-034555;Grenzacherweg 237;;Gensve;;1203;Switzerland;EMEA;Holz;Michael;Medium
10361;49;72.33;2;3544.17;23/8/2021;Shipped;4;12;2021;Vintage Cars;68;S32_4289;Souveniers And Things Co.;+61 2 9495 8555;Monitor Money Building, 815 Pacific Hwy;Level 6;Chatswood;NSW;2067;Australia;APAC;Huxley;Adrian;Medium
10214;27;100;4;3604.23;24/8/2021;Shipped;1;1;2021;Vintage Cars;127;S18_2325;Corrida Auto Replicas, Ltd;(91) 555 22 82;C/ Araquil, 67;;Madrid;;28023;Spain;EMEA;Sommer;Mart¡n;Medium
10211;46;54.09;8;2488.14;25/8/2021;Shipped;1;1;2021;Motorcycles;62;S18_3782;Auto Canal Petit;(1) 47.55.6555;25, rue Lauriston;;Paris;;75016;France;EMEA;Perrier;Dominique;Small
10317;35;83.32;1;2916.2;26/8/2021;Shipped;4;11;2021;Planes;72;S24_4278;Technics Stores Inc.;6505556809;9408 Furth Circle;;Burlingame;CA;94217;USA;NA;Hirano;Juri;Small
10262;33;90.75;6;2994.75;26/8/2021;Cancelled;2;6;2021;Planes;99;S700_2466;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Small
10341;44;95.93;1;4220.92;27/8/2021;Shipped;4;11;2021;Classic Cars;117;S12_3380;Salzburg Collectables;6562-9555;Geislweg 14;;Salzburg;;5020;Austria;EMEA;Pipps;Georg;Medium
10177;45;72.58;2;3266.1;27/8/2021;Shipped;4;11;2021;Vintage Cars;88;S24_3151;CAF Imports;+34 913 728 555;Merchants House, 27-30 Merchant's Quay;;Madrid;;28023;Spain;EMEA;Fernandez;Jesus;Medium
10115;46;100;4;7381.16;29/8/2021;Shipped;2;4;2021;Classic Cars;163;S18_2238;Classic Legends Inc.;2125558493;5905 Pompton St.;Suite 750;NYC;NY;10022;USA;NA;Hernandez;Maria;Large
10193;28;93.21;1;2609.88;29/8/2021;Shipped;4;11;2021;Vintage Cars;101;S18_2949;Australian Collectables, Ltd;61-9-3844-6555;7 Allen Street;;Glen Waverly;Victoria;3150;Australia;APAC;Connery;Sean;Small
10119;20;72.98;5;1459.6;29/8/2021;Shipped;2;4;2021;Vintage Cars;65;S24_3420;Salzburg Collectables;6562-9555;Geislweg 14;;Salzburg;;5020;Austria;EMEA;Pipps;Georg;Small
10115;27;100;3;2843.91;30/8/2021;Shipped;2;4;2021;Trucks and Buses;115;S50_1392;Classic Legends Inc.;2125558493;5905 Pompton St.;Suite 750;NYC;NY;10022;USA;NA;Hernandez;Maria;Small
10182;20;100;7;2212;31/8/2021;Shipped;4;11;2021;Vintage Cars;127;S18_2325;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Small
10222;32;81.53;5;2608.96;31/8/2021;Shipped;1;2;2021;Planes;68;S24_2841;Collectable Mini Designs Co.;7605558146;361 Furth Circle;;San Diego;CA;91217;USA;NA;Thompson;Valarie;Small
10108;31;100;16;3669.78;31/8/2021;Shipped;1;3;2021;Motorcycles;102;S32_4485;Cruz & Sons Co.;+63 2 555 3587;15 McCallum Street - NatWest Center #13-03;;Makati City;;1227 MM;Philippines;Japan;Cruz;Arnold;Medium
10181;30;82.82;17;2484.6;1/9/2021;Shipped;4;11;2021;Classic Cars;80;S18_3278;Herkku Gifts;+47 2267 3215;Drammen 121, PR 744 Sentrum;;Bergen;;N 5804;Norway;EMEA;Oeztan;Veysel;Small
10287;20;67.97;11;1359.4;1/9/2021;Shipped;3;8;2021;Classic Cars;61;S24_3371;Vida Sport, Ltd;0897-034555;Grenzacherweg 237;;Gensve;;1203;Switzerland;EMEA;Holz;Michael;Small
10281;29;82.83;8;2402.07;1/9/2021;Shipped;3;8;2021;Trucks and Buses;96;S32_1268;Diecast Classics Inc.;2155551555;7586 Pompton St.;;Allentown;PA;70267;USA;NA;Yu;Kyung;Small
10188;25;100;2;2535.75;2/9/2021;Shipped;4;11;2021;Motorcycles;112;S24_1578;Herkku Gifts;+47 2267 3215;Drammen 121, PR 744 Sentrum;;Bergen;;N 5804;Norway;EMEA;Oeztan;Veysel;Small
10208;35;100;7;4301.15;2/9/2021;Shipped;1;1;2021;Ships;122;S24_2011;Saveley & Henriot, Co.;78.32.5555;2, rue du Commerce;;Lyon;;69004;France;EMEA;Saveley;Mary;Medium
10314;28;100;12;3403.12;2/9/2021;Shipped;4;10;2021;Trucks and Buses;115;S50_1392;Heintze Collectables;86 21 3555;Smagsloget 45;;Aaarhus;;8200;Denmark;EMEA;Ibsen;Palle;Medium
10263;34;58.75;6;1997.5;3/9/2021;Shipped;2;6;2021;Motorcycles;60;S18_2625;Gift Depot Inc.;2035552570;25593 South Bay Ln.;;Bridgewater;CT;97562;USA;NA;King;Julie;Small
10264;37;65.1;6;2408.7;4/9/2021;Shipped;2;6;2021;Motorcycles;69;S24_2360;Gifts4AllAges.com;6175559555;8616 Spinnaker Dr.;;Boston;MA;51003;USA;NA;Yoshido;Juri;Small
10278;29;100;5;3754.05;5/9/2021;Shipped;3;8;2021;Classic Cars;142;S18_1984;Signal Gift Stores;7025551838;8489 Strong St.;;Las Vegas;NV;83030;USA;NA;King;Sue;Medium
10151;39;69.28;9;2701.92;5/9/2021;Shipped;3;9;2021;Trucks and Buses;60;S18_2432;Oulu Toy Supplies, Inc.;981-443655;Torikatu 38;;Oulu;;90110;Finland;EMEA;Koskitalo;Pirkko;Small
10226;24;100;7;3892.08;6/9/2021;Shipped;1;2;2021;Classic Cars;142;S18_1984;Collectable Mini Designs Co.;7605558146;361 Furth Circle;;San Diego;CA;91217;USA;NA;Thompson;Valarie;Medium
10251;46;100;1;7552.28;7/9/2021;Shipped;2;5;2021;Motorcycles;150;S12_2823;Tekni Collectables Inc.;2015559350;7476 Moss Rd.;;Newark;NJ;94019;USA;NA;Brown;William;Large
10371;20;100;5;3449.4;7/9/2021;Shipped;1;1;2021;Trucks and Buses;127;S24_2300;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Medium
10204;42;100;7;4242;7/9/2021;Shipped;4;12;2021;Classic Cars;117;S24_2887;Muscle Machine Inc;2125557413;4092 Furth Circle;Suite 400;NYC;NY;10022;USA;NA;Young;Jeff;Medium
10332;45;34.19;12;1538.55;7/9/2021;Shipped;4;11;2021;Classic Cars;85;S24_3191;AV Stores, Co.;(171) 555-1555;Fauntleroy Circus;;Manchester;;EC2 5NT;UK;EMEA;Ashworth;Victoria;Small
10341;34;100;5;3644.12;7/9/2021;Shipped;4;11;2021;Planes;80;S700_3167;Salzburg Collectables;6562-9555;Geislweg 14;;Salzburg;;5020;Austria;EMEA;Pipps;Georg;Medium
10245;38;100;6;5920.4;8/9/2021;Shipped;2;5;2021;Trucks and Buses;136;S12_1666;Super Scale Inc.;2035559545;567 North Pendale Street;;New Haven;CT;97823;USA;NA;Murphy;Leslie;Medium
10207;28;100;3;2980.6;8/9/2021;Shipped;4;12;2021;Classic Cars;118;S24_4048;Diecast Collectables;6175552555;6251 Ingle Ln.;;Boston;MA;51003;USA;NA;Franco;Valarie;Small
10159;31;71.6;10;2219.6;8/9/2021;Shipped;4;10;2021;Motorcycles;81;S50_4713;Corporate Gift Ideas Co.;6505551386;7734 Strong St.;;San Francisco;CA;;USA;NA;Brown;Julie;Small
10395;33;69.12;1;2280.96;9/9/2021;Shipped;1;3;2021;Classic Cars;207;S12_1108;Lyon Souveniers;+33 1 46 62 7555;27 rue du Colonel Pierre Avia;;Paris;;75508;France;EMEA;Da Cunha;Daniel;Small
10104;41;100;9;4615.78;9/9/2021;Shipped;1;1;2021;Trucks and Buses;118;S12_4473;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Medium
10380;27;93.16;13;2515.32;9/9/2021;Shipped;1;2;2021;Vintage Cars;102;S18_1342;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Small
10419;55;100;2;7695.6;9/9/2021;Shipped;2;5;2021;Classic Cars;132;S18_2870;Salzburg Collectables;6562-9555;Geislweg 14;;Salzburg;;5020;Austria;EMEA;Pipps;Georg;Large
10167;46;73.12;7;3363.52;9/9/2021;Cancelled;4;10;2021;Ships;86;S18_3029;Scandinavian Gift Ideas;0695-34 6555;?kergatan 24;;Boras;;S-844 67;Sweden;EMEA;Larsson;Maria;Medium
10284;32;64.41;9;2061.12;9/9/2021;Shipped;3;8;2021;Planes;74;S700_4002;Norway Gifts By Mail, Co.;+47 2212 1555;Drammensveien 126 A, PB 744 Sentrum;;Oslo;;N 0106;Norway;EMEA;Klaeboe;Jan;Small
10420;36;57.73;7;2078.28;10/9/2021;In Process;2;5;2021;Classic Cars;71;S18_4933;Souveniers And Things Co.;+61 2 9495 8555;Monitor Money Building, 815 Pacific Hwy;Level 6;Chatswood;NSW;2067;Australia;APAC;Huxley;Adrian;Small
10307;22;71.67;3;1576.74;10/9/2021;Shipped;4;10;2021;Vintage Cars;65;S24_3420;Classic Gift Ideas, Inc;2155554695;782 First Street;;Philadelphia;PA;71270;USA;NA;Cervantes;Francisca;Small
10185;20;48.62;15;972.4;10/9/2021;Shipped;4;11;2021;Trains;58;S50_1514;Mini Creations Ltd.;5085559555;4575 Hillside Dr.;;New Bedford;MA;50553;USA;NA;Tam;Wing C;Small
10320;38;73.42;4;2789.96;11/9/2021;Shipped;4;11;2021;Classic Cars;79;S12_3990;Volvo Model Replicas, Co;0921-12 3555;Berguvsv„gen  8;;Lule;;S-958 22;Sweden;EMEA;Berglund;Christina;Small
10212;45;100;8;6357.6;11/9/2021;Shipped;1;1;2021;Classic Cars;141;S18_3685;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Medium
10222;47;70.81;14;3328.07;11/9/2021;Shipped;1;2;2021;Vintage Cars;88;S24_3151;Collectable Mini Designs Co.;7605558146;361 Furth Circle;;San Diego;CA;91217;USA;NA;Thompson;Valarie;Medium
10400;38;57.2;3;2173.6;11/9/2021;Shipped;2;4;2021;Vintage Cars;65;S24_3420;The Sharp Gifts Warehouse;4085553659;3086 Ingle Ln.;;San Jose;CA;94217;USA;NA;Frick;Sue;Small
10353;35;89.9;3;3146.5;11/9/2021;Shipped;4;12;2021;Planes;72;S24_4278;Gift Ideas Corp.;2035554407;2440 Pompton St.;;Glendale;CT;97561;USA;NA;Lewis;Dan;Medium
15571;49;58.18;4;2850.82;4/10/2020;Shipped;3;9;2021;Trucks and Buses;64;S32_3522;Dragon Souveniers, Ltd.;+65 221 7555;Bronz Sok., Bronz Apt. 3/6 Tesvikiye;;Singapore;;79903;Singapore;Japan;Natividad;Eric;Small
10177;44;92.16;4;4055.04;11/9/2021;Shipped;4;11;2021;Ships;100;S700_3505;CAF Imports;+34 913 728 555;Merchants House, 27-30 Merchant's Quay;;Madrid;;28023;Spain;EMEA;Fernandez;Jesus;Medium
10292;21;100;8;2214.87;12/9/2021;Shipped;3;9;2021;Trucks and Buses;118;S12_4473;Land of Toys Inc.;2125557818;897 Long Airport Avenue;;NYC;NY;10022;USA;NA;Yu;Kwai;Small
10204;40;100;13;4032;12/9/2021;Shipped;4;12;2021;Classic Cars;124;S18_1589;Muscle Machine Inc;2125557413;4092 Furth Circle;Suite 400;NYC;NY;10022;USA;NA;Young;Jeff;Medium
10248;21;73.98;1;1553.58;12/9/2021;Cancelled;2;5;2021;Ships;86;S18_3029;Land of Toys Inc.;2125557818;897 Long Airport Avenue;;NYC;NY;10022;USA;NA;Yu;Kwai;Small
10281;44;59.87;14;2634.28;12/9/2021;Shipped;3;8;2021;Vintage Cars;50;S18_4668;Diecast Classics Inc.;2155551555;7586 Pompton St.;;Allentown;PA;70267;USA;NA;Yu;Kyung;Small
10375;49;65.8;5;3224.2;12/9/2021;Shipped;1;2;2021;Vintage Cars;43;S50_1341;La Rochelle Gifts;40.67.8555;67, rue des Cinquante Otages;;Nantes;;44000;France;EMEA;Labrune;Janine;Medium
10339;22;100;5;2816.44;12/9/2021;Shipped;4;11;2021;Ships;66;S700_1138;Tokyo Collectables, Ltd;+81 3 3584 0555;2-2-8 Roppongi;;Minato-ku;Tokyo;106-0032;Japan;Japan;Shimamura;Akiko;Small
10237;23;100;7;2333.12;13/9/2021;Shipped;2;4;2021;Motorcycles;95;S10_1678;Vitachrome Inc.;2125551500;2678 Kingston Rd.;Suite 101;NYC;NY;10022;USA;NA;Frick;Michael;Small
10170;47;100;4;5464.69;13/9/2021;Shipped;4;11;2021;Classic Cars;117;S12_3380;Mini Auto Werke;7675-3555;Kirchgasse 6;;Graz;;8010;Austria;EMEA;Mendel;Roland;Medium
10419;38;100;5;4464.24;13/9/2021;Shipped;2;5;2021;Classic Cars;141;S18_1129;Salzburg Collectables;6562-9555;Geislweg 14;;Salzburg;;5020;Austria;EMEA;Pipps;Georg;Medium
10114;48;100;4;8209.44;14/9/2021;Shipped;2;4;2021;Classic Cars;169;S18_3232;La Corne D'abondance, Co.;(1) 42.34.2555;265, boulevard Charonne;;Paris;;75012;France;EMEA;Bertrand;Marie;Large
10332;21;100;3;3472.98;14/9/2021;Shipped;4;11;2021;Classic Cars;71;S18_4933;AV Stores, Co.;(171) 555-1555;Fauntleroy Circus;;Manchester;;EC2 5NT;UK;EMEA;Ashworth;Victoria;Medium
10322;20;100;3;2624;14/9/2021;Shipped;4;11;2021;Vintage Cars;33;S24_1937;Online Diecast Creations Co.;6035558647;2304 Long Airport Avenue;;Nashua;NH;62005;USA;NA;Young;Valarie;Small
10201;25;73.88;7;1847;14/9/2021;Shipped;4;12;2021;Motorcycles;76;S24_2000;Mini Wheels Co.;6505555787;5557 North Pendale Street;;San Francisco;CA;;USA;NA;Murphy;Julie;Small
10220;20;52.82;6;1056.4;14/9/2021;Shipped;1;2;2021;Trains;62;S32_3207;Clover Collections, Co.;+353 1862 1555;25 Maiden Lane;Floor No. 4;Dublin;;2;Ireland;EMEA;Cassidy;Dean;Small
10250;44;100;3;6055.72;14/9/2021;Shipped;2;5;2021;Planes;118;S700_2834;The Sharp Gifts Warehouse;4085553659;3086 Ingle Ln.;;San Jose;CA;94217;USA;NA;Frick;Sue;Medium
10117;43;100;10;5911.64;15/9/2021;Shipped;2;4;2021;Classic Cars;151;S12_3148;Dragon Souveniers, Ltd.;+65 221 7555;Bronz Sok., Bronz Apt. 3/6 Tesvikiye;;Singapore;;79903;Singapore;Japan;Natividad;Eric;Medium
10199;48;83.12;2;3989.76;15/9/2021;Shipped;4;12;2021;Planes;91;S700_1691;West Coast Collectables Co.;3105553722;3675 Furth Circle;;Burbank;CA;94019;USA;NA;Thompson;Steve;Medium
10283;21;98.06;4;2059.26;16/9/2021;Shipped;3;8;2021;Ships;86;S18_3029;Royal Canadian Collectables, Ltd.;(604) 555-4555;23 Tsawassen Blvd.;;Tsawassen;BC;T2F 8M4;Canada;NA;Lincoln;Elizabeth;Small
10193;24;97.55;15;2341.2;16/9/2021;Shipped;4;11;2021;Vintage Cars;92;S18_4409;Australian Collectables, Ltd;61-9-3844-6555;7 Allen Street;;Glen Waverly;Victoria;3150;Australia;APAC;Connery;Sean;Small
10322;22;100;10;2251.04;17/9/2021;Shipped;4;11;2021;Trucks and Buses;116;S18_1097;Online Diecast Creations Co.;6035558647;2304 Long Airport Avenue;;Nashua;NH;62005;USA;NA;Young;Valarie;Small
10215;49;100;4;5510.05;17/9/2021;Shipped;1;1;2021;Vintage Cars;101;S18_2949;West Coast Collectables Co.;3105553722;3675 Furth Circle;;Burbank;CA;94019;USA;NA;Thompson;Steve;Medium
10274;24;72.33;3;1735.92;17/9/2021;Shipped;3;7;2021;Vintage Cars;65;S24_3420;Collectables For Less Inc.;6175558555;7825 Douglas Av.;;Brickhaven;MA;58339;USA;NA;Nelson;Allen;Small
10321;24;100;15;2984.88;18/9/2021;Shipped;4;11;2021;Classic Cars;115;S12_4675;FunGiftIdeas.com;5085552555;1785 First Street;;New Bedford;MA;50553;USA;NA;Benitez;Violeta;Small
10214;50;100;1;9534.5;19/9/2021;Shipped;1;1;2021;Vintage Cars;168;S18_2795;Corrida Auto Replicas, Ltd;(91) 555 22 82;C/ Araquil, 67;;Madrid;;28023;Spain;EMEA;Sommer;Mart¡n;Large
10312;44;100;7;4884.88;20/9/2021;Shipped;4;10;2021;Vintage Cars;97;S24_4258;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Medium
10328;34;51.93;7;1765.62;20/9/2021;Shipped;4;11;2021;Vintage Cars;43;S50_1341;Rovelli Gifts;035-640555;Via Ludovico il Moro 22;;Bergamo;;24100;Italy;EMEA;Rovelli;Giovanni;Small
10176;38;64.44;4;2448.72;20/9/2021;Shipped;4;11;2021;Trains;58;S50_1514;L'ordine Souveniers;0522-556555;Strada Provinciale 124;;Reggio Emilia;;42100;Italy;EMEA;Moroni;Maurizio;Small
10356;30;100;1;4462.2;21/9/2021;Shipped;4;12;2021;Vintage Cars;168;S18_2795;Lyon Souveniers;+33 1 46 62 7555;27 rue du Colonel Pierre Avia;;Paris;;75508;France;EMEA;Da Cunha;Daniel;Medium
10107;21;100;1;3036.6;22/9/2021;Shipped;1;2;2021;Motorcycles;150;S12_2823;Land of Toys Inc.;2125557818;897 Long Airport Avenue;;NYC;NY;10022;USA;NA;Yu;Kwai;Medium
10405;97;93.28;5;9048.16;22/9/2021;Shipped;2;4;2021;Classic Cars;115;S12_4675;Mini Caravy;88.60.1555;24, place Kluber;;Strasbourg;;67000;France;EMEA;Citeaux;Frederique;Large
10215;33;43.13;9;1423.29;22/9/2021;Shipped;1;1;2021;Vintage Cars;53;S18_1367;West Coast Collectables Co.;3105553722;3675 Furth Circle;;Burbank;CA;94019;USA;NA;Thompson;Steve;Small
10229;28;59.55;7;1667.4;22/9/2021;Shipped;1;3;2021;Trucks and Buses;60;S18_2432;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Small
10306;40;91.76;11;3670.4;22/9/2021;Shipped;4;10;2021;Trains;100;S18_3259;AV Stores, Co.;(171) 555-1555;Fauntleroy Circus;;Manchester;;EC2 5NT;UK;EMEA;Ashworth;Victoria;Medium
10369;45;73.08;4;3288.6;22/9/2021;Shipped;1;1;2021;Vintage Cars;99;S18_3320;Collectables For Less Inc.;6175558555;7825 Douglas Av.;;Brickhaven;MA;58339;USA;NA;Nelson;Allen;Medium
10207;37;69.89;13;2585.93;23/9/2021;Shipped;4;12;2021;Trucks and Buses;60;S18_2432;Diecast Collectables;6175552555;6251 Ingle Ln.;;Boston;MA;51003;USA;NA;Franco;Valarie;Small
10207;47;100;16;6658.02;23/9/2021;Shipped;4;12;2021;Trucks and Buses;121;S18_4600;Diecast Collectables;6175552555;6251 Ingle Ln.;;Boston;MA;51003;USA;NA;Franco;Valarie;Medium
10382;48;100;8;6799.68;23/9/2021;Shipped;1;2;2021;Trucks and Buses;64;S32_3522;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Medium
10361;33;82.59;3;2725.47;23/9/2021;Shipped;4;12;2021;Vintage Cars;43;S50_1341;Souveniers And Things Co.;+61 2 9495 8555;Monitor Money Building, 815 Pacific Hwy;Level 6;Chatswood;NSW;2067;Australia;APAC;Huxley;Adrian;Small
10247;44;100;2;10606.2;24/9/2021;Shipped;2;5;2021;Classic Cars;207;S12_1108;Suominen Souveniers;+358 9 8045 555;Software Engineering Center, SEC Oy;;Espoo;;FIN-02271;Finland;EMEA;Suominen;Kalle;Large
10363;22;100;7;3686.54;24/9/2021;Shipped;1;1;2021;Classic Cars;77;S18_1889;Suominen Souveniers;+358 9 8045 555;Software Engineering Center, SEC Oy;;Espoo;;FIN-02271;Finland;EMEA;Suominen;Kalle;Medium
10332;23;56.84;4;1307.32;24/9/2021;Shipped;4;11;2021;Classic Cars;73;S24_1046;AV Stores, Co.;(171) 555-1555;Fauntleroy Circus;;Manchester;;EC2 5NT;UK;EMEA;Ashworth;Victoria;Small
10266;44;100;14;9160.36;25/9/2021;Shipped;3;7;2021;Classic Cars;194;S12_1099;L'ordine Souveniers;0522-556555;Strada Provinciale 124;;Reggio Emilia;;42100;Italy;EMEA;Moroni;Maurizio;Large
10159;24;73.42;3;1762.08;25/9/2021;Shipped;4;10;2021;Classic Cars;79;S12_3990;Corporate Gift Ideas Co.;6505551386;7734 Strong St.;;San Francisco;CA;;USA;NA;Brown;Julie;Small
10398;22;86.76;8;1908.72;26/9/2021;Shipped;1;3;2021;Planes;99;S700_2466;Reims Collectables;26.47.1555;59 rue de l'Abbaye;;Reims;;51100;France;EMEA;Henriot;Paul;Small
10232;35;82.43;2;2885.05;26/9/2021;Shipped;1;3;2021;Ships;99;S700_3962;giftsbymail.co.uk;(198) 555-8888;Garden House Crowther Way;;Cowes;Isle of Wight;PO31 7PJ;UK;EMEA;Bennett;Helen;Small
10222;49;100;4;6954.08;27/9/2021;Shipped;1;2;2021;Planes;157;S18_1662;Collectable Mini Designs Co.;7605558146;361 Furth Circle;;San Diego;CA;91217;USA;NA;Thompson;Valarie;Medium
10339;45;96.92;11;4361.4;28/9/2021;Shipped;4;11;2021;Planes;68;S24_3949;Tokyo Collectables, Ltd;+81 3 3584 0555;2-2-8 Roppongi;;Minato-ku;Tokyo;106-0032;Japan;Japan;Shimamura;Akiko;Medium
10321;41;100;10;5803.14;29/9/2021;Shipped;4;11;2021;Classic Cars;141;S18_1129;FunGiftIdeas.com;5085552555;1785 First Street;;New Bedford;MA;50553;USA;NA;Benitez;Violeta;Medium
10358;30;100;8;5302.8;29/9/2021;Shipped;4;12;2021;Vintage Cars;50;S18_4668;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Medium
10416;32;87.6;1;2803.2;29/9/2021;Shipped;2;5;2021;Motorcycles;76;S24_2000;L'ordine Souveniers;0522-556555;Strada Provinciale 124;;Reggio Emilia;;42100;Italy;EMEA;Moroni;Maurizio;Small
10355;28;95.39;9;2670.92;29/9/2021;Shipped;4;12;2021;Classic Cars;80;S24_4620;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Small
10291;26;83.79;3;2178.54;29/9/2021;Shipped;3;9;2021;Trucks and Buses;96;S32_1268;Scandinavian Gift Ideas;0695-34 6555;?kergatan 24;;Boras;;S-844 67;Sweden;EMEA;Larsson;Maria;Small
